Date,Product Category,Product Name,Region,Units Sold,Customer Segment,Customer Type,Customer Satisfaction,Marketing Spend (USD),Discount Percentage (%),Competitor Influence,Return Rate (%),AI/ML Adoption Rate (%),Ad Campaign Effectiveness,Customer Retention Rate (%),Product Launch Date,Competitor Product,Market Share (%),Sales Revenue (USD)
2006-03-18,AI,Tesla V100,Europe,4597.0,Educational Institutions,Business,1.3,121342.18,24,High,4.37,47.0,0.16,69.0,1999-02-05,AMD Radeon RX 6800,46.85,288180185.76
2024-04-25,Data Center,Tesla T4,South America,4747.0,Cloud Providers,Individual,3.8,56900.55,17,Medium,4.61,85.0,0.24,70.0,2023-07-15,Google TPU,49.66,588029636202.02
2012-02-19,AI,RTX 4090,South America,1905.0,Cloud Providers,Individual,1.2,116370.19,1,Medium,0.49,82.0,0.17,82.0,1994-10-22,Google TPU,36.15,288142085.99
2022-05-31,OEM,RTX 4090,Africa,279.0,Gamers,Individual,2.7,198394.15,16,Medium,2.48,66.0,0.22,82.0,2002-07-23,AMD Radeon RX 7900,31.6,271771204063.61
2022-04-28,Data Center,RTX 3080,South America,1383.0,Cloud Providers,Individual,4.6,47625.42,12,Medium,1.64,72.0,0.18,71.0,1997-10-21,Google TPU,47.23,176466564708.25
2005-08-27,OEM,Quadro P2200,Europe,1978.0,Gamers,Individual,4.4,99648.54,10,Medium,2.22,27.0,0.07,54.0,2014-11-10,Google TPU,53.07,305548652.57
2000-04-26,AI,RTX 4090,Middle East,1797.0,Cloud Providers,Business,4.2,30222.0,15,High,0.58,86.0,0.25,90.0,1994-02-20,AMD Radeon RX 7900,52.08,319444287.21
2010-01-31,AI,Quadro P2200,Africa,2773.0,Educational Institutions,Individual,1.8,43875.63,0,Medium,4.58,87.0,0.1,60.0,2008-10-22,Google TPU,69.98,290804154.4
2023-01-27,Gaming,Quadro P2200,North America,4814.0,Cloud Providers,Business,2.1,119643.0,22,Low,3.77,51.0,0.06,50.0,2021-10-08,Intel Xeon,41.56,354416903310.93
2010-12-31,Gaming,Tesla V100,Europe,4780.0,AI Researchers,Individual,2.3,34456.46,14,Low,3.32,21.0,0.12,63.0,2006-04-01,AMD Radeon RX 6800,44.46,288628451.77
2023-03-10,AI,Quadro P2200,APAC,3840.0,AI Researchers,Business,3.9,18339.71,13,Medium,0.41,64.0,0.29,57.0,2004-03-16,Intel Xeon,61.01,325549166472.14
2000-04-30,Data Center,Tesla V100,Middle East,4395.0,Cloud Providers,Individual,4.7,54931.68,15,High,0.58,19.0,0.27,53.0,2003-02-11,AMD Radeon RX 7900,35.58,306941485.37
2007-04-26,OEM,Quadro P2200,South America,4033.0,Gamers,Business,2.9,181959.55,14,Low,1.72,10.0,0.13,72.0,2016-12-07,AMD Radeon RX 7900,60.06,285890386.72
2001-10-16,Data Center,RTX 3080,Middle East,722.0,Gamers,Business,1.4,94443.88,8,High,1.34,83.0,0.16,66.0,2022-07-27,Intel Xeon,46.57,293662734.93
1998-06-11,Data Center,Quadro P2200,Middle East,4381.0,Educational Institutions,Individual,4.1,90168.92,18,High,2.77,43.0,0.13,62.0,2018-10-11,Google TPU,69.89,300747138.97
2021-04-22,Data Center,Tesla V100,Europe,2182.0,Educational Institutions,Business,2.0,42693.71,14,Low,4.96,27.0,0.29,80.0,2007-05-29,Google TPU,35.36,30681480844.92
2002-08-12,Data Center,Quadro P2200,Europe,4742.0,Educational Institutions,Individual,4.4,134464.8,13,Medium,4.96,51.0,0.16,50.0,2024-04-20,AMD Radeon RX 7900,54.62,294007100.69
2020-07-15,Data Center,Tesla T4,Europe,255.0,Gamers,Business,4.7,136496.52,0,Medium,3.28,33.0,0.19,74.0,2023-03-03,Intel Xeon,45.66,6473186527.41
2013-05-17,Data Center,Tesla V100,Europe,3478.0,Cloud Providers,Business,3.3,102876.52,0,Low,2.04,18.0,0.24,83.0,2003-01-01,AMD Radeon RX 6800,60.72,292956147.28
1997-06-13,Gaming,Quadro P2200,Europe,4241.0,Gamers,Business,3.0,118440.26,13,Medium,4.15,36.0,0.1,58.0,2017-01-07,AMD Radeon RX 7900,52.93,312873949.44
2018-03-18,Data Center,RTX 3080,North America,1409.0,AI Researchers,Business,1.9,59374.42,16,High,1.73,82.0,0.24,53.0,2009-08-15,AMD Radeon RX 6800,59.92,1247463429.38
2021-12-13,OEM,Quadro P2200,Africa,3424.0,AI Researchers,Individual,3.6,106314.7,9,Medium,3.05,14.0,0.11,54.0,1996-04-14,Intel Xeon,52.17,31100156285.7
2002-09-17,Data Center,RTX 4090,Europe,1584.0,Gamers,Business,3.7,185189.93,21,Medium,1.22,82.0,0.18,80.0,1998-03-13,Google TPU,34.72,293731264.21
2021-12-15,OEM,Tesla T4,Africa,771.0,Cloud Providers,Individual,4.0,142173.39,2,High,4.5,62.0,0.28,90.0,2014-12-17,Intel Xeon,69.32,51935730962.65
2024-02-27,OEM,Quadro P2200,North America,4865.0,Cloud Providers,Business,4.7,54284.24,25,Medium,1.78,87.0,0.29,71.0,2019-01-31,AMD Radeon RX 7900,50.55,581411635638.33
2008-09-11,Gaming,Tesla T4,Europe,4589.0,AI Researchers,Business,4.5,172322.26,3,High,0.46,30.0,0.25,52.0,2013-01-03,AMD Radeon RX 6800,55.81,303267515.51
2012-02-16,Data Center,RTX 4090,Europe,4477.0,Educational Institutions,Individual,1.4,113990.25,2,Medium,4.22,35.0,0.22,55.0,2012-06-12,AMD Radeon RX 6800,61.51,299341457.76
1993-10-08,AI,RTX 3080,Africa,212.0,Gamers,Individual,3.9,121771.52,11,High,4.83,57.0,0.3,55.0,1993-12-19,AMD Radeon RX 6800,44.75,1744098957.69
2006-03-03,AI,Tesla V100,South America,4891.0,Cloud Providers,Individual,3.5,176852.38,22,High,3.48,88.0,0.28,80.0,2022-01-21,Intel Xeon,40.96,293432744.71
2021-05-03,Data Center,RTX 3080,APAC,230.0,AI Researchers,Individual,3.2,173097.71,20,High,3.57,59.0,0.08,56.0,2019-11-26,AMD Radeon RX 7900,55.92,52698158576.45
2015-06-22,Gaming,Quadro P2200,North America,3027.0,Gamers,Individual,3.9,170236.62,14,Low,3.36,12.0,0.06,67.0,2005-07-18,AMD Radeon RX 7900,47.53,315871466.29
2004-03-30,AI,RTX 4090,North America,1455.0,Cloud Providers,Individual,1.8,68568.06,20,Low,4.18,76.0,0.19,88.0,2004-09-30,Google TPU,37.3,307028941.47
2022-11-22,Data Center,Tesla V100,North America,1194.0,Educational Institutions,Individual,2.9,52732.05,8,Medium,0.95,72.0,0.1,69.0,2002-06-19,AMD Radeon RX 7900,59.81,255360028662.06
2019-02-11,Gaming,Tesla V100,APAC,110.0,AI Researchers,Business,3.8,86610.94,10,Low,1.83,87.0,0.06,70.0,2002-05-18,AMD Radeon RX 6800,51.32,5959624456.93
2004-02-24,AI,RTX 3080,APAC,866.0,AI Researchers,Business,1.3,41541.67,22,Low,4.35,54.0,0.17,89.0,1996-02-25,Google TPU,69.11,314809731.21
2023-08-01,Gaming,Quadro P2200,North America,2273.0,AI Researchers,Business,1.4,185877.24,14,High,3.14,29.0,0.14,66.0,2012-05-06,Intel Xeon,43.42,483868998105.21
2024-05-30,Gaming,Tesla T4,Africa,2673.0,Educational Institutions,Business,1.7,42844.06,16,Medium,3.04,37.0,0.27,73.0,2010-08-31,AMD Radeon RX 7900,41.01,854118752651.98
1997-04-30,AI,Tesla V100,Middle East,2663.0,Gamers,Individual,2.0,118097.46,15,Low,1.1,45.0,0.15,78.0,2023-04-19,Intel Xeon,44.51,319854063.92
1995-04-11,OEM,Tesla T4,Europe,4025.0,Gamers,Business,2.3,157205.98,4,Low,4.4,21.0,0.24,53.0,2009-11-23,AMD Radeon RX 6800,30.2,282074208.04
2014-03-11,AI,RTX 4090,Europe,3938.0,Educational Institutions,Business,3.8,147440.1,13,Medium,0.27,29.0,0.24,70.0,2022-05-13,Intel Xeon,59.83,311485051.68
2011-09-24,Data Center,Tesla T4,Middle East,2647.0,AI Researchers,Individual,1.9,129172.5,8,Medium,0.12,41.0,0.05,59.0,1999-07-24,Google TPU,43.77,306800736.97
2015-05-03,Gaming,RTX 4090,APAC,3675.0,Cloud Providers,Business,2.5,95221.57,12,High,1.0,30.0,0.25,68.0,1994-11-06,AMD Radeon RX 6800,39.82,301659761.97
2003-07-06,OEM,Tesla T4,APAC,4927.0,AI Researchers,Business,3.0,195656.65,23,Medium,1.48,64.0,0.22,75.0,2000-01-21,AMD Radeon RX 6800,59.79,306852970.66
2021-04-19,OEM,Quadro P2200,South America,4802.0,AI Researchers,Business,2.3,198397.71,10,High,4.54,56.0,0.15,78.0,2017-04-22,Google TPU,46.9,51141495636.47
1996-03-04,AI,Quadro P2200,North America,1092.0,Gamers,Individual,3.7,68202.21,23,Low,3.92,35.0,0.15,56.0,1997-12-04,AMD Radeon RX 7900,58.57,317478676.77
2011-08-29,Gaming,Quadro P2200,APAC,2809.0,Gamers,Business,2.4,121052.28,18,High,4.93,15.0,0.15,70.0,1994-08-04,Intel Xeon,63.86,292712623.97
2006-01-12,OEM,Quadro P2200,South America,4533.0,AI Researchers,Business,1.5,30359.37,8,High,2.04,80.0,0.25,59.0,2011-12-26,AMD Radeon RX 6800,36.38,286908213.61
1994-12-30,OEM,RTX 3080,Africa,1478.0,Educational Institutions,Individual,3.2,169803.22,11,High,2.63,47.0,0.11,58.0,2008-11-12,AMD Radeon RX 7900,62.81,1711567652.0
2013-07-29,Gaming,Tesla V100,Africa,3402.0,Gamers,Business,4.9,32022.38,10,Medium,4.51,84.0,0.09,86.0,1998-10-04,Intel Xeon,37.01,301115700.74
2017-03-17,Gaming,Tesla V100,Africa,4711.0,Educational Institutions,Business,4.0,58727.69,18,Low,4.98,89.0,0.26,87.0,2013-01-30,Intel Xeon,58.08,296725494.0
1995-09-24,Data Center,RTX 3080,Europe,1822.0,Educational Institutions,Business,2.1,124008.51,14,Low,3.41,83.0,0.05,57.0,1997-01-14,Intel Xeon,51.53,289995356.26
2013-10-24,Data Center,Tesla T4,South America,293.0,Educational Institutions,Business,1.7,111510.14,8,Medium,3.25,42.0,0.11,86.0,2000-08-06,AMD Radeon RX 7900,46.71,303038245.31
2017-06-06,Gaming,Tesla T4,North America,3716.0,Educational Institutions,Individual,2.9,157347.15,12,Medium,1.31,37.0,0.22,68.0,2003-12-18,AMD Radeon RX 6800,37.3,301329638.15
2003-11-14,AI,RTX 4090,APAC,2314.0,Gamers,Individual,4.4,60295.3,19,High,0.38,14.0,0.11,71.0,2023-10-22,Google TPU,50.47,300300486.62
2005-07-12,AI,Tesla T4,Middle East,267.0,AI Researchers,Individual,1.9,53089.05,14,High,1.49,80.0,0.24,71.0,2013-10-13,Google TPU,44.19,301735503.74
1999-12-19,AI,RTX 4090,APAC,232.0,Educational Institutions,Business,2.7,118457.21,19,Low,1.1,27.0,0.11,69.0,2007-10-30,AMD Radeon RX 7900,58.62,299411439.17
2014-03-14,AI,RTX 3080,Middle East,112.0,Gamers,Business,4.6,23762.95,15,High,1.17,74.0,0.08,62.0,2009-07-26,Intel Xeon,53.97,282685352.6
1994-02-28,AI,Tesla V100,Africa,3455.0,Gamers,Business,3.0,23343.35,8,High,4.68,56.0,0.24,78.0,1999-09-15,Google TPU,45.32,1295787518.49
2020-06-21,AI,RTX 3080,South America,2013.0,Gamers,Business,1.2,51561.7,17,High,0.55,46.0,0.13,69.0,1995-06-18,Intel Xeon,47.52,6794842539.83
2008-08-14,Data Center,RTX 4090,APAC,132.0,Cloud Providers,Individual,2.2,178862.45,6,Low,2.81,55.0,0.1,64.0,2019-09-29,AMD Radeon RX 6800,68.9,281146076.76
2023-04-12,OEM,RTX 3080,Africa,3770.0,AI Researchers,Business,4.7,33981.74,17,Medium,4.32,22.0,0.16,84.0,2017-08-16,AMD Radeon RX 7900,54.58,467286369072.86
1997-01-31,AI,Tesla T4,North America,2992.0,Educational Institutions,Business,2.0,156961.25,19,Low,1.21,87.0,0.26,81.0,2006-09-17,AMD Radeon RX 6800,64.77,312509446.12
2006-04-21,Data Center,RTX 3080,APAC,1440.0,Educational Institutions,Individual,2.9,27650.52,3,Low,1.71,43.0,0.29,69.0,2021-01-22,AMD Radeon RX 7900,42.39,284225882.35
2018-08-25,Gaming,RTX 3080,Europe,2055.0,Educational Institutions,Business,2.6,145091.95,20,Medium,0.69,28.0,0.24,61.0,2011-09-23,Google TPU,34.96,1180927399.14
2024-03-22,OEM,Tesla T4,Middle East,2612.0,Educational Institutions,Business,1.2,12230.82,22,High,3.28,90.0,0.29,90.0,2016-06-28,AMD Radeon RX 7900,57.75,1048237682353.27
2001-12-20,AI,Quadro P2200,Europe,2552.0,Cloud Providers,Individual,4.9,21342.09,13,Medium,1.31,42.0,0.12,73.0,2011-10-08,AMD Radeon RX 7900,59.2,297989949.57
2008-10-27,AI,RTX 3080,APAC,4265.0,Educational Institutions,Individual,4.2,90104.99,22,High,0.54,29.0,0.2,58.0,2024-05-24,Google TPU,35.37,282754883.71
2007-06-23,Data Center,Tesla T4,APAC,2803.0,Gamers,Individual,1.1,121256.94,15,Low,0.81,33.0,0.2,69.0,1995-06-28,Intel Xeon,55.3,310718779.54
2022-05-16,AI,RTX 3080,South America,1423.0,AI Researchers,Business,2.3,38155.53,7,Low,3.7,83.0,0.28,68.0,2013-09-12,Google TPU,67.11,223816412993.31
2019-02-03,OEM,Tesla V100,Middle East,286.0,Educational Institutions,Individual,3.0,100082.26,18,Low,4.57,17.0,0.16,68.0,1993-10-26,Google TPU,33.59,7873317550.51
2017-11-12,OEM,RTX 4090,APAC,4094.0,Gamers,Business,2.1,44752.78,8,Low,1.54,47.0,0.13,84.0,2009-07-26,Intel Xeon,37.87,281084301.57
2022-07-21,OEM,Quadro P2200,South America,4680.0,Educational Institutions,Individual,4.3,56506.81,9,Medium,4.12,60.0,0.07,86.0,2000-05-06,AMD Radeon RX 6800,43.53,176649260855.84
1995-06-30,Gaming,Quadro P2200,Africa,4527.0,AI Researchers,Individual,4.0,183160.6,3,Medium,4.64,65.0,0.14,75.0,2018-02-28,Google TPU,42.15,280185797.66
2023-03-13,Gaming,RTX 3080,Africa,3552.0,Educational Institutions,Individual,4.4,22868.5,6,Low,4.93,11.0,0.19,81.0,2022-02-09,AMD Radeon RX 7900,42.08,570738518788.26
2009-09-25,Data Center,RTX 3080,Africa,2902.0,AI Researchers,Business,3.1,131776.6,19,High,4.2,44.0,0.1,59.0,2008-10-11,Intel Xeon,57.61,299428270.41
2012-05-30,AI,Quadro P2200,Europe,2892.0,Gamers,Business,2.6,48242.83,4,Medium,4.49,78.0,0.1,64.0,2014-05-21,AMD Radeon RX 7900,57.2,300505898.08
2005-09-02,Gaming,Tesla V100,Europe,650.0,Cloud Providers,Business,1.0,186757.7,15,Medium,4.28,90.0,0.1,87.0,1998-01-31,AMD Radeon RX 6800,32.69,307722656.01
2014-04-22,Data Center,Quadro P2200,APAC,1557.0,AI Researchers,Business,3.5,132602.31,14,Medium,0.44,71.0,0.14,75.0,2012-05-25,Intel Xeon,49.69,292871218.73
2000-06-23,AI,RTX 4090,Europe,2606.0,Gamers,Individual,1.8,137414.27,8,Low,0.38,24.0,0.08,82.0,1996-06-02,Intel Xeon,63.49,307045219.71
2002-02-20,AI,RTX 4090,South America,1671.0,Educational Institutions,Business,4.6,39936.82,0,Medium,1.75,61.0,0.12,50.0,2021-02-12,AMD Radeon RX 7900,58.63,308388531.28
2017-12-04,AI,Quadro P2200,Europe,4574.0,AI Researchers,Individual,4.5,140857.01,3,High,1.32,90.0,0.08,60.0,2013-02-24,Intel Xeon,69.56,294348273.86
2009-01-12,Gaming,Quadro P2200,Middle East,611.0,Gamers,Individual,4.0,194414.46,11,High,3.31,39.0,0.1,76.0,2001-04-26,AMD Radeon RX 7900,68.41,285042422.33
2010-10-02,Gaming,RTX 4090,Europe,1584.0,AI Researchers,Individual,4.9,86110.69,9,High,4.73,28.0,0.28,57.0,2023-11-08,AMD Radeon RX 7900,32.71,308942450.87
2012-02-12,OEM,Tesla T4,Africa,4380.0,Cloud Providers,Business,1.7,169962.73,20,Low,2.12,49.0,0.12,73.0,2018-02-06,Google TPU,48.12,310976611.26
1996-09-17,OEM,Tesla T4,Middle East,352.0,Gamers,Individual,3.0,147600.55,12,Low,2.96,56.0,0.28,72.0,2019-03-13,Google TPU,39.61,317859721.66
2008-07-22,OEM,RTX 3080,Europe,4065.0,Gamers,Business,2.9,10847.46,0,Low,2.76,89.0,0.25,65.0,2011-03-01,Google TPU,67.95,300489903.36
1999-12-02,OEM,Quadro P2200,South America,722.0,Educational Institutions,Business,3.9,94557.32,14,High,1.25,15.0,0.25,82.0,2009-05-21,Intel Xeon,36.51,290251294.32
2023-09-13,OEM,RTX 4090,Europe,780.0,Cloud Providers,Individual,4.0,12003.81,14,High,1.69,82.0,0.26,51.0,2017-02-04,Intel Xeon,52.19,462262385946.28
1997-05-04,OEM,Tesla V100,Africa,2416.0,Cloud Providers,Business,4.0,165512.72,18,Low,2.91,66.0,0.14,76.0,1996-12-22,AMD Radeon RX 7900,68.29,318221468.4
2017-08-24,OEM,RTX 3080,APAC,1106.0,Educational Institutions,Individual,1.6,133945.45,17,Low,3.69,53.0,0.08,55.0,2006-01-02,AMD Radeon RX 6800,56.96,314325458.53
2019-01-20,OEM,RTX 3080,APAC,3680.0,Gamers,Business,4.6,179878.49,8,Medium,4.52,63.0,0.24,66.0,2005-03-15,Intel Xeon,64.22,2576699655.16
2016-08-23,OEM,RTX 3080,North America,2892.0,Cloud Providers,Business,4.3,102627.6,25,Medium,0.13,15.0,0.15,63.0,1997-03-27,AMD Radeon RX 6800,44.35,306054220.36
2020-01-28,AI,Tesla T4,Europe,2490.0,AI Researchers,Business,3.0,76573.39,19,Medium,3.71,41.0,0.19,68.0,2009-04-22,Google TPU,48.15,5743552086.34
2019-11-09,AI,RTX 4090,Europe,4851.0,Gamers,Individual,3.3,101820.23,16,Low,2.67,69.0,0.29,79.0,2012-09-30,Intel Xeon,65.33,8483891105.36
2016-10-13,OEM,RTX 4090,Europe,459.0,AI Researchers,Business,1.8,108758.78,19,Low,0.25,69.0,0.19,51.0,2013-03-03,Intel Xeon,44.6,302101121.12
2022-04-12,AI,Tesla T4,Middle East,3698.0,AI Researchers,Individual,4.1,192526.12,13,Low,2.96,48.0,0.25,80.0,2004-07-17,AMD Radeon RX 7900,66.75,148240081169.48
2017-04-05,Gaming,Quadro P2200,South America,3846.0,AI Researchers,Business,4.1,92173.68,13,Low,2.21,39.0,0.28,73.0,2016-02-11,AMD Radeon RX 7900,59.05,295064906.16
2011-08-13,Data Center,Tesla T4,APAC,4694.0,AI Researchers,Individual,1.3,100253.01,5,Medium,1.02,89.0,0.28,90.0,1993-12-24,Intel Xeon,64.24,282260451.54
1993-08-30,Data Center,Quadro P2200,South America,4938.0,Cloud Providers,Individual,1.9,100273.4,17,Medium,0.12,17.0,0.2,66.0,2010-11-15,Google TPU,32.47,1612183952.61
1998-01-05,Data Center,RTX 3080,North America,2281.0,Educational Institutions,Individual,1.5,83523.85,21,High,1.07,56.0,0.15,81.0,2015-10-06,Google TPU,34.14,292488655.02
2019-08-07,Data Center,RTX 4090,North America,2884.0,Cloud Providers,Business,4.9,194996.4,4,High,3.65,16.0,0.17,83.0,2018-10-14,AMD Radeon RX 6800,57.08,7082034874.89
2000-01-03,AI,Quadro P2200,Europe,1138.0,Educational Institutions,Individual,4.3,29908.13,6,Low,1.21,87.0,0.24,79.0,2022-06-06,Intel Xeon,50.09,312749244.51
1997-10-23,AI,Quadro P2200,Africa,3339.0,AI Researchers,Individual,3.3,192351.84,17,Low,2.79,38.0,0.1,66.0,2013-12-08,Intel Xeon,55.44,308954784.49
1999-10-09,Data Center,Tesla V100,Europe,3622.0,AI Researchers,Individual,1.2,104645.5,19,Low,4.75,72.0,0.11,76.0,2014-06-04,Intel Xeon,50.87,298795112.86
2015-03-05,Data Center,Tesla T4,Middle East,2929.0,AI Researchers,Individual,2.3,153066.46,18,High,1.82,26.0,0.09,55.0,2017-07-08,AMD Radeon RX 7900,60.1,307832479.54
2014-10-25,Data Center,RTX 4090,APAC,747.0,AI Researchers,Business,3.8,82901.73,24,Low,4.68,23.0,0.11,66.0,2013-11-07,Intel Xeon,65.7,281165019.28
1997-07-16,AI,RTX 4090,Europe,1718.0,Gamers,Individual,2.3,129865.08,21,Medium,3.77,29.0,0.07,54.0,2018-01-25,Google TPU,42.64,280239561.17
2017-10-09,Gaming,Tesla T4,APAC,3061.0,Educational Institutions,Individual,4.9,25449.0,4,Low,0.79,62.0,0.16,79.0,2010-05-20,AMD Radeon RX 7900,65.33,285865002.09
2016-08-14,Data Center,Quadro P2200,APAC,1937.0,Cloud Providers,Individual,3.8,46524.86,19,High,2.76,73.0,0.26,67.0,2003-09-13,AMD Radeon RX 7900,66.77,299813829.79
2010-08-07,Gaming,Quadro P2200,Middle East,1389.0,Educational Institutions,Business,1.5,135175.37,22,Medium,3.08,69.0,0.1,87.0,1998-06-02,AMD Radeon RX 6800,58.34,295022053.68
2013-07-16,AI,Tesla V100,Middle East,3411.0,Cloud Providers,Business,3.1,143963.27,15,High,4.1,41.0,0.24,81.0,2006-01-24,AMD Radeon RX 6800,58.01,316668285.73
2016-05-05,Data Center,RTX 3080,Middle East,3205.0,Cloud Providers,Business,1.8,168558.5,12,Low,3.23,49.0,0.24,50.0,1998-11-03,AMD Radeon RX 7900,39.21,283585066.01
2013-09-13,Data Center,Tesla T4,Europe,2106.0,AI Researchers,Business,4.8,153262.17,3,High,1.82,56.0,0.3,56.0,2016-06-14,AMD Radeon RX 6800,68.53,314953355.96
1995-07-30,Data Center,RTX 4090,Europe,2994.0,Educational Institutions,Business,3.3,34772.69,20,Medium,1.06,89.0,0.21,55.0,1995-02-24,AMD Radeon RX 6800,46.13,317392955.37
2012-01-11,Gaming,Quadro P2200,Africa,4778.0,Educational Institutions,Individual,3.8,197720.24,8,Low,2.11,65.0,0.14,65.0,2021-05-23,Google TPU,37.57,290983467.1
2021-05-22,OEM,RTX 3080,Europe,4920.0,Gamers,Individual,4.9,69119.46,11,High,0.83,67.0,0.27,58.0,2019-04-03,Intel Xeon,42.05,69116056604.11
1996-04-18,AI,RTX 4090,Middle East,1876.0,Cloud Providers,Business,2.8,81418.5,23,Medium,2.49,80.0,0.21,62.0,2004-02-26,Google TPU,57.89,318219128.74
2014-08-22,AI,Tesla T4,Middle East,4644.0,Educational Institutions,Business,1.4,91831.21,10,High,2.23,20.0,0.09,57.0,2023-08-22,AMD Radeon RX 6800,52.73,314737594.49
2016-10-20,AI,Tesla T4,APAC,3147.0,AI Researchers,Individual,2.5,168967.77,10,High,3.79,78.0,0.07,70.0,2001-01-24,Google TPU,31.17,296754704.93
2023-04-10,Data Center,RTX 4090,APAC,1199.0,Gamers,Business,2.9,96074.89,21,High,3.54,58.0,0.21,62.0,2003-05-10,AMD Radeon RX 6800,33.83,352435905720.86
2023-11-30,OEM,Tesla T4,Middle East,4195.0,Educational Institutions,Business,3.7,182624.62,6,High,0.6,86.0,0.21,62.0,2017-10-11,AMD Radeon RX 6800,53.97,438679911091.21
2024-06-18,Data Center,Tesla T4,Europe,1428.0,Gamers,Business,1.1,70663.38,17,High,1.02,61.0,0.11,84.0,2006-02-08,Intel Xeon,44.54,567096461576.5
1999-04-04,OEM,RTX 3080,Middle East,4093.0,AI Researchers,Business,2.7,44828.24,22,Medium,2.85,24.0,0.17,86.0,2003-07-19,AMD Radeon RX 6800,48.66,289359320.86
1995-11-19,Gaming,Quadro P2200,South America,2299.0,Educational Institutions,Business,1.0,163262.44,16,Medium,0.43,30.0,0.12,51.0,2010-02-06,AMD Radeon RX 6800,40.49,309071176.62
1993-11-18,OEM,Quadro P2200,Europe,3920.0,Gamers,Business,2.7,113861.64,12,High,0.84,66.0,0.06,73.0,2021-06-15,Google TPU,49.53,1018103517.74
2008-05-03,AI,Quadro P2200,North America,1735.0,Gamers,Business,3.7,57680.25,4,Low,3.79,24.0,0.19,84.0,1993-11-19,AMD Radeon RX 7900,30.67,298126036.52
2021-09-19,Data Center,Tesla T4,Middle East,4607.0,Educational Institutions,Business,1.5,46068.4,11,High,4.74,34.0,0.11,85.0,1995-10-17,AMD Radeon RX 7900,36.18,57207492473.94
2022-02-28,Data Center,Tesla T4,South America,2186.0,Cloud Providers,Business,3.8,80607.1,1,Medium,3.61,59.0,0.16,66.0,2019-03-27,AMD Radeon RX 6800,36.07,154050393201.65
2013-10-15,AI,RTX 4090,APAC,619.0,Educational Institutions,Business,5.0,110443.01,13,Low,3.47,42.0,0.18,59.0,2004-04-18,AMD Radeon RX 6800,39.99,313164439.8
2015-09-19,AI,Tesla T4,North America,3562.0,Cloud Providers,Individual,1.0,56892.16,22,Medium,2.42,81.0,0.17,80.0,1996-12-31,AMD Radeon RX 7900,55.59,289874521.53
2012-10-07,OEM,RTX 3080,South America,4655.0,Cloud Providers,Business,3.3,164665.62,22,Low,4.59,67.0,0.27,81.0,2009-11-07,Google TPU,38.39,315449814.26
2003-01-19,OEM,Tesla T4,APAC,1873.0,Gamers,Individual,4.9,15676.44,4,Low,2.69,47.0,0.21,83.0,2013-12-24,AMD Radeon RX 6800,54.36,286710519.73
2018-06-18,Data Center,RTX 3080,South America,4498.0,Gamers,Individual,1.0,145775.66,15,Low,3.02,20.0,0.22,61.0,2015-02-05,AMD Radeon RX 6800,59.82,1042658700.29
2004-01-16,OEM,Tesla V100,Middle East,262.0,AI Researchers,Individual,4.7,183505.81,4,Medium,0.89,27.0,0.27,60.0,1993-10-03,Google TPU,49.43,303129074.43
2012-04-02,OEM,RTX 4090,Middle East,3926.0,Cloud Providers,Business,1.9,20637.31,24,Low,0.97,41.0,0.1,54.0,1995-06-01,Google TPU,34.59,305399540.76
2001-06-28,AI,Tesla T4,Africa,1735.0,AI Researchers,Business,3.3,58854.57,13,Medium,0.29,34.0,0.07,83.0,2006-06-01,AMD Radeon RX 6800,43.74,309885058.27
2017-08-17,OEM,RTX 3080,North America,626.0,Gamers,Individual,4.1,20749.25,6,Medium,1.79,29.0,0.13,71.0,2020-07-03,AMD Radeon RX 6800,37.8,285828145.14
1997-12-19,Gaming,Quadro P2200,Africa,4070.0,Educational Institutions,Individual,4.5,191259.68,7,Low,4.82,65.0,0.13,75.0,1996-08-27,Google TPU,67.73,302825654.91
2004-02-10,OEM,Tesla T4,Africa,1980.0,Cloud Providers,Business,1.9,112071.29,5,Medium,1.01,65.0,0.24,90.0,1998-10-09,AMD Radeon RX 7900,66.22,302805811.28
1995-10-18,Data Center,Tesla V100,South America,4254.0,Cloud Providers,Individual,1.2,187575.24,15,Medium,4.4,83.0,0.17,67.0,1998-05-14,AMD Radeon RX 7900,46.1,292011884.22
